tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session
2026-08-26,TOST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,49.608888888888885,37.05,5.1362088535754635,0.0,14.28,4.365079365079365,80.55555555555556,1.1904761904761905,87.6984126984127,78.96825396825396,14558.4,310116,354428969.59999996,False,one leg lacks a two-sided put quote,put,2026-09-18,24.0,BTO,27.0,0.9980903239550034,0.0,0.03,785.0,0.0,STO,23.0,0.0,0.05,2018.0,0.0,4.0,0.03,,27.125506072874483,,5,2026-08-27,2026-09-04
2026-08-26,TSM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,38.62412698412699,417.67,1.0622338366240935,-2.9915224712576904,18.36,23.015873015873016,61.507936507936506,17.063492063492063,52.77777777777778,67.85714285714286,116020.6,1865624,4813881838.22,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,5,2026-08-27,2026-09-04
2026-08-26,TXN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,25.17063492063492,262.43,-2.4605091990336336,-7.954824453719622,34.75,11.507936507936508,81.74603174603175,13.88888888888889,44.44444444444444,56.74603174603175,16705.8,232339,1749533184.0,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,180.0,0.9996989209108148,0.01,0.1,2388.0,156.0,STO,175.0,0.0,0.29,834.0,0.0,5.0,0.1,,31.41028083679458,,6,2026-08-27,2026-09-04
2026-08-26,UAL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,47.22079365079365,115.58,-0.5506797453106227,-13.46211440551064,16.43,3.5714285714285716,92.85714285714286,3.1746031746031744,86.9047619047619,30.15873015873016,13139.15,305691,369062836.88,False,one leg lacks a two-sided put quote,put,2026-09-18,24.0,BTO,77.5,0.9999334644125808,0.0,0.04,484.0,0.0,STO,75.0,0.0,0.03,926.0,0.0,2.5,0.04,,32.94687662225299,,5,2026-08-27,2026-09-04
2026-08-26,UPS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,51.672380952380955,105.92,3.2459304025733493,-2.852425937815284,9.28,15.07936507936508,68.65079365079364,5.158730158730159,62.698412698412696,60.714285714285715,24498.45,363579,573306550.88,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,5,2026-08-27,2026-09-04
2026-08-26,UPST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,50.78984126984126,30.34,-2.097450790577604,-3.190810465858329,5.48,20.238095238095237,72.61904761904762,23.41269841269841,40.07936507936508,52.77777777777778,19919.1,304751,148388318.54,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,22.5,0.9796223994574912,0.01,0.11,2629.0,4.0,STO,17.5,0.0,0.17,820.0,0.0,5.0,0.11,,25.84047462096243,,5,2026-08-27,2026-09-04
2026-08-26,V,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,23.916031746031745,383.5,4.555740341884995,0.0,32.83,23.41269841269841,59.523809523809526,17.857142857142858,28.174603174603178,52.38095238095238,26120.0,459494,2855850031.86,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-10-16,52.0,BTO,285.0,0.9985267092075828,0.06,0.23,72.0,38.0,STO,280.0,0.06,0.2,2079.0,36.0,5.0,0.17,,25.68448500651891,,7,2026-08-27,2026-09-04
2026-08-26,VFC,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,61.90587301587302,13.89,-3.7422037422037313,-8.918032786885243,1.11,4.761904761904762,82.14285714285714,5.158730158730159,23.80952380952381,20.238095238095237,8059.8,602546,116451132.4,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,5,2026-08-27,2026-09-04
2026-08-26,VRT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,26.99587301587302,265.13,1.268095183530038,-9.63223013735982,31.02,17.46031746031746,81.74603174603175,17.46031746031746,72.61904761904762,68.65079365079364,31009.95,431508,1622456517.0,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,150.0,0.9996140090979656,0.0,0.13,1272.0,0.0,STO,145.0,0.0,0.46,62.0,0.0,5.0,0.13,,43.42398068871874,,5,2026-08-27,2026-09-04
2026-08-26,VST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,62.301587301587304,140.54,-1.1395610579628568,-9.36996195266654,0.0,4.761904761904762,94.84126984126983,8.73015873015873,61.904761904761905,33.333333333333336,37298.3,519239,672590018.99,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,90.0,0.9983175052298836,0.01,0.11,51.0,0.0,STO,85.0,0.0,0.3,73.0,0.0,5.0,0.11,,35.96129215881599,,5,2026-08-27,2026-09-04
2026-08-26,W,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,55.67412698412698,104.75,-2.248973497573714,-9.37797387317242,6.31,8.73015873015873,79.76190476190476,6.349206349206349,90.87301587301587,79.36507936507937,9863.75,196427,379527210.41,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,70.0,0.998453831776558,0.0,0.04,245.0,1.0,STO,65.0,0.0,0.48,364.0,0.0,5.0,0.04,,33.17422434367542,,5,2026-08-27,2026-09-04
2026-08-26,WFC,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,43.55396825396826,85.56,-0.3145753233135262,-4.155931443934124,19.7,5.555555555555555,85.31746031746032,3.1746031746031744,36.111111111111114,37.698412698412696,40600.6,1058141,1039039977.25,False,one leg lacks a two-sided put quote,put,2026-09-18,24.0,BTO,55.0,0.9996150684417788,0.0,0.01,1693.0,0.0,STO,50.0,0.0,0.06,979.0,0.0,5.0,0.01,,35.71762505843853,,5,2026-08-27,2026-09-04
2026-08-26,WMT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,30.875238095238096,104.78,-8.361028511457057,-9.414714273363876,32.22,4.761904761904762,92.06349206349206,4.761904761904762,80.95238095238095,45.23809523809524,156106.9,1230433,2859123792.7999997,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,5,2026-08-27,2026-09-04
2026-08-26,WULF,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,39.69444444444444,16.01,3.157216494845372,-15.0212314225053,19.75,16.666666666666668,71.42857142857143,11.11111111111111,28.96825396825397,17.857142857142858,159475.55,2531069,559279431.36,False,one leg lacks a two-sided put quote; one put leg has OI below 25,put,2026-09-18,24.0,BTO,10.0,0.9825617704970392,0.01,0.05,10034.0,1.0,STO,5.0,0.0,0.05,0.0,0.0,5.0,0.05,,37.53903810118676,,5,2026-08-27,2026-09-04
2026-08-26,WYNN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,50.71634920634921,97.45,-2.246965593339345,-6.906763469621713,8.49,15.476190476190476,79.36507936507937,13.492063492063492,49.20634920634921,61.111111111111114,8207.25,262155,152565346.28,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,52.0,BTO,65.0,0.9993489157236876,0.0,0.28,51.0,0.0,STO,60.0,0.0,0.26,0.0,0.0,5.0,0.28,,33.29912775782453,,5,2026-08-27,2026-09-04
2026-08-26,XYZ,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,53.14888888888888,83.44,2.885326757090012,-1.568951279933939,10.74,3.1746031746031744,75.39682539682539,2.380952380952381,50.79365079365079,59.92063492063492,26488.95,454235,400831919.84,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,60.0,0.9987042889811576,0.0,0.11,1874.0,17.0,STO,55.0,0.0,0.1,3601.0,0.0,5.0,0.11,,28.09204218600192,,5,2026-08-27,2026-09-04
2026-08-27,GAP,sell-first call grab,Pandar-direct call-tail sale/crush core only; conversion is derived,sell unusually overpriced far-OTM front-weekly call tails; expect local wing crush; size for strike touch,RR/wing/kink gates; 2-6 delta and 5-19 DTE selection; nearer-call conversion; order and stop rules,sell far-OTM call,2026-08-11_to_2026-08-27_call_scan,54.42460317460318,20.82,5.6852791878172715,-3.700277520814066,47.63,5.158730158730159,94.44444444444444,,94.84126984126983,98.8095238095238,12892.9,224485,118939224.6,False,far-call bid below 0.20; selected call less than 2 vol points above ATM,,2026-09-04,9.0,STO,29.0,0.0303602512098756,0.0,0.02,420.0,1157.0,BTO,28.0,0.03,2.17,47.0,30.0,1.0,0.0,0.1,,,4,2026-08-31,2026-09-04
2026-08-27,AA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,35.013333333333335,51.52,2.937062937062951,-3.970177073625336,28.32,6.349206349206349,78.96825396825396,1.984126984126984,61.111111111111114,38.888888888888886,15610.05,264781,255977503.32,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,23.0,BTO,35.0,0.9992082130611027,0.0,0.05,2019.0,0.0,STO,30.0,0.0,0.12,1527.0,0.0,5.0,0.05,,32.06521739130436,,4,2026-08-28,2026-09-04
2026-08-27,AAL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,36.83047619047619,13.79,1.846381093057614,-17.42514970059881,24.36,10.714285714285714,75.39682539682539,8.333333333333334,77.77777777777777,48.80952380952381,58333.2,1951522,760344258.96,False,one leg lacks a two-sided put quote,put,2026-09-18,23.0,BTO,9.0,0.9991245944246192,0.0,0.01,20544.0,0.0,STO,4.0,0.0,0.02,216.0,4.0,5.0,0.01,,34.735315445975345,,4,2026-08-28,2026-09-04
2026-08-27,AFRM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,38.897619047619045,75.56,0.1856271546009091,-4.511563250347517,25.15,3.1746031746031744,91.26984126984128,1.5873015873015872,82.93650793650794,94.04761904761904,12687.1,218239,216440521.27999997,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,23.0,BTO,45.0,0.9983203741350632,0.0,0.16,227.0,0.0,STO,40.0,0.01,0.05,295.0,317.0,5.0,0.15,,40.44467972472208,,4,2026-08-28,2026-09-04
2026-08-27,AG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,31.69968253968254,21.71,2.647754137115843,0.0,25.84,26.984126984126984,57.93650793650794,10.317460317460318,14.285714285714286,38.492063492063494,45218.25,957461,228730611.77,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,23.0,BTO,12.0,0.9991327068260782,0.01,0.03,68.0,0.0,STO,9.0,0.0,0.22,1.0,0.0,3.0,0.03,,44.72593274988485,,6,2026-08-28,2026-09-04
2026-08-27,AMD,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,30.45873015873016,473.65,1.4131249330906703,-10.22384806383746,29.7,15.07936507936508,74.60317460317461,9.126984126984128,56.34920634920635,48.80952380952381,488689.8,3095618,11636234086.68,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,4,2026-08-28,2026-09-04
2026-08-27,AMZN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,30.099841269841267,256.88,-1.6049335427280045,-9.914080308609496,31.17,9.92063492063492,88.4920634920635,8.73015873015873,72.22222222222223,38.492063492063494,841757.9,4411796,11742211274.759998,True,,put,2026-09-18,23.0,BTO,150.0,0.9999646169988688,0.01,0.02,6260.0,0.0,STO,145.0,0.01,0.07,1582.0,16.0,5.0,0.01,,41.60697601993149,,5,2026-08-28,2026-09-04
